MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,WindGustDirX,WindGustDirY,WindDir9amX,WindDir9amY,WindDir3pmX,WindDir3pmY
12.6,24.9,1.6,4.206748466257667,7.4165467625899275,28.0,7.0,15.0,74.0,50.0,1012.5,1012.0,6.0,8.0,18.8,22.7,1.0,0.20972644376899696,1.0,0.0,-0.4480736161291701,0.8939966636005579,1.0,0.0
15.9,25.6,0.0,10.2,12.4,35.0,11.0,22.0,84.0,60.0,1022.6,1021.2,1.0,1.0,20.2,23.8,0.0,0.0,0.8268371568000089,-0.562441389066343,-0.5984600690578581,-0.8011526357338306,-0.4480736161291701,0.8939966636005579
5.8,20.4,0.0,2.0,6.5,30.0,6.0,15.0,99.0,47.0,1026.4,1021.5,2.0,6.0,9.5,19.8,0.0,0.0,1.0,0.0,-0.8733046400935156,-0.4871745124605095,-0.8733046400935156,-0.4871745124605095
11.0,23.6,0.0,4.823076923076924,7.656391491519734,41.0,19.0,19.0,75.0,41.0,1014.8,1013.2,6.310344827586207,5.348484848484849,15.3,22.9,0.0,0.0,-0.9454304232544339,-0.32582405495135236,-0.9454304232544339,-0.32582405495135236,-0.9454304232544339,-0.32582405495135236
1.6,19.5,0.0,4.4,10.7,33.0,0.0,15.0,63.0,27.0,1027.1,1022.7,0.0,0.0,9.6,18.9,0.0,0.0,-0.4480736161291701,0.8939966636005579,0.0,0.0,0.8268371568000089,-0.562441389066343
7.4,14.1,18.0,4.6,8.8,40.12741330509785,31.0,11.0,63.0,60.0,1019.4,1019.9,3.0,7.0,10.8,13.2,1.0,0.0,0.0,0.0,-0.7739002269689113,0.6333075387972795,-0.7739002269689113,0.6333075387972795
10.1,14.6,4.0,0.8,3.2,39.0,17.0,24.0,96.0,89.0,1023.5,1022.5,8.0,7.0,11.4,12.9,1.0,1.0,-0.9454304232544339,-0.32582405495135236,0.9843819506325049,-0.17604594647121138,0.6669156003948422,0.7451332645574127
21.6,30.1,1.0,2.4,11.0,35.0,13.0,11.197222222222223,67.0,53.930362116991645,1014.5,1014.7886111111113,5.0,4.0,27.5,25.05153203342617,0.0,0.0,-0.04422762066183891,-0.999021480034635,-0.9960878351411849,0.08836868610400142,0.0,0.0
8.1,31.5,0.0,5.420289231739704,7.656391491519734,30.0,0.0,15.0,79.0,28.0,1011.3,1008.8,4.585565349855053,4.580450105286398,14.1,30.7,0.0,0.0,1.0,0.0,0.0,0.0,0.6669156003948422,0.7451332645574127
16.3,23.2,2.0,5.420289231739704,7.656391491519734,35.0,11.0,17.0,74.0,49.0,1017.4989079446407,1015.1470960504763,4.585565349855053,4.580450105286398,18.1,21.3,1.0,0.0,-0.9960878351411849,0.08836868610400142,-0.5984600690578581,-0.8011526357338306,-0.9960878351411849,0.08836868610400142
4.8,15.6,1.0,4.823076923076924,7.656391491519734,43.0,7.0,19.0,80.0,80.0,1016.4244343891401,1014.5334841628966,8.0,8.0,11.0,14.4,0.0,1.0,0.6669156003948422,0.7451332645574127,-0.9454304232544339,-0.32582405495135236,-0.2194105534967032,-0.9756326199006828
7.1,11.8,1.4,1.0,3.2,56.0,30.0,24.0,81.0,80.0,1009.9,1012.3,7.0,7.0,8.1,10.0,1.0,0.0,-0.7739002269689113,0.6333075387972795,-0.7739002269689113,0.6333075387972795,0.13233681049883228,0.9912048065798491
-1.8,15.1,0.0,1.8,9.2,31.0,7.0,15.0,81.0,35.0,1026.9,1024.4,0.0,0.0,3.9,14.6,0.0,0.0,0.6669156003948422,0.7451332645574127,-0.8733046400935156,-0.4871745124605095,0.6669156003948422,0.7451332645574127
14.2,19.8,0.2,5.975641025641025,8.094375000000003,28.0,13.0,6.0,54.0,48.0,1020.9,1019.2,4.585565349855053,4.580450105286398,16.9,18.8,0.0,0.0,0.9843819506325049,-0.17604594647121138,-0.7739002269689113,0.6333075387972795,-0.2194105534967032,-0.9756326199006828
12.3,18.6,11.2,2.6,2.5,28.0,15.0,9.0,92.0,76.0,1028.9,1025.6,6.0,7.0,14.5,18.2,1.0,1.0,0.36731936773024515,-0.9300948780045254,0.36731936773024515,-0.9300948780045254,-0.5984600690578581,-0.8011526357338306
7.9,12.9,1.8,0.6,3.0,35.0,17.0,24.0,70.0,75.0,1024.7,1024.1,6.0,7.0,9.7,12.7,1.0,1.0,0.36731936773024515,-0.9300948780045254,0.36731936773024515,-0.9300948780045254,0.9843819506325049,-0.17604594647121138
9.7,21.1,0.0,5.420289231739704,7.656391491519734,46.0,13.0,30.0,77.0,69.0,1018.4,1015.9,4.585565349855053,4.580450105286398,15.4,17.9,0.0,0.0,0.9129390999389944,0.4080958218391594,0.8268371568000089,-0.562441389066343,0.9129390999389944,0.4080958218391594
-0.9,17.5,0.0,4.206748466257667,7.4165467625899275,28.0,11.0,15.0,88.0,45.0,1029.8,1025.6,8.0,4.787610619469026,7.2,17.1,0.0,0.0,0.13233681049883228,0.9912048065798491,-0.5984600690578581,-0.8011526357338306,0.9129390999389944,0.4080958218391594
13.6,25.1,0.0,7.2,7.656391491519734,48.0,0.0,22.0,37.0,49.0,1005.3,1007.2,4.391111111111111,6.0,21.6,20.8,0.0,1.0,0.36731936773024515,-0.9300948780045254,0.0,0.0,0.36731936773024515,-0.9300948780045254
-2.8,4.2,0.0,5.420289231739704,7.656391491519734,28.0,17.0,14.748299319727892,98.0,69.39160839160839,1017.4989079446407,1015.1470960504763,4.585565349855053,4.580450105286398,-0.8,10.372473867595815,0.0,0.0,-0.4480736161291701,0.8939966636005579,-0.4480736161291701,0.8939966636005579,0.0,0.0
0.3,12.0,0.0,4.823076923076924,7.656391491519734,15.0,2.0,7.0,94.0,61.0,1016.4244343891401,1014.5334841628966,8.0,5.348484848484849,2.6,10.8,0.0,0.0,0.8268371568000089,-0.562441389066343,-0.4480736161291701,0.8939966636005579,0.6669156003948422,0.7451332645574127
17.9,21.1,73.0,5.420289231739704,7.656391491519734,78.0,41.0,24.0,99.0,100.0,1011.6,1006.2,4.585565349855053,4.580450105286398,20.7,20.0,1.0,1.0,0.5253219888177297,0.8509035245341184,-0.04422762066183891,-0.999021480034635,1.0,0.0
7.5,23.4,0.0,8.4,10.9,44.0,20.0,22.0,52.0,31.0,1017.2,1014.9,1.0,3.0,16.1,22.1,0.0,0.0,-0.7739002269689113,0.6333075387972795,0.9843819506325049,-0.17604594647121138,0.36731936773024515,-0.9300948780045254
13.7,15.2,2.6,5.420289231739704,7.656391491519734,30.0,13.0,9.0,94.0,94.0,1019.2,1017.4,4.585565349855053,4.580450105286398,13.8,13.4,1.0,1.0,0.9129390999389944,0.4080958218391594,-0.5984600690578581,-0.8011526357338306,0.13233681049883228,0.9912048065798491
8.7,11.9,8.4,1.0,0.0,37.0,13.0,15.0,100.0,100.0,1008.9,1008.8,8.0,8.0,11.5,11.8,1.0,1.0,0.36731936773024515,-0.9300948780045254,-0.5984600690578581,-0.8011526357338306,0.13233681049883228,0.9912048065798491
2.2,15.5,0.0,2.2,3.8,36.116129032258065,9.0,9.0,66.0,55.0,1030.9,1026.3,5.0,7.0,6.8,13.5,0.0,0.0,0.0,0.0,0.8268371568000089,-0.562441389066343,-0.04422762066183891,-0.999021480034635
7.8,12.4,1.2,5.420289231739704,7.656391491519734,22.0,0.0,2.0,92.0,81.0,1011.7,1010.0,4.585565349855053,4.580450105286398,8.0,12.0,1.0,0.0,0.5253219888177297,0.8509035245341184,0.0,0.0,0.5253219888177297,0.8509035245341184
10.6,11.1,10.8,5.8,0.0,61.0,28.0,37.0,99.0,90.0,994.0,992.7,8.0,8.0,10.6,9.0,1.0,1.0,-0.5984600690578581,-0.8011526357338306,0.13233681049883228,0.9912048065798491,0.13233681049883228,0.9912048065798491
16.4,23.8,0.4,3.7048484848484846,7.304848484848486,52.0,31.0,37.0,57.0,52.0,1018.1,1014.6,5.366141732283465,4.70954356846473,20.2,22.4,0.0,0.0,-0.4480736161291701,0.8939966636005579,-0.4480736161291701,0.8939966636005579,-0.4480736161291701,0.8939966636005579
10.0,24.3,0.0,6.2,5.3,52.0,22.0,30.0,57.0,54.0,1014.6,1012.9,5.0,7.0,18.0,21.5,0.0,1.0,-0.9454304232544339,-0.32582405495135236,-0.2194105534967032,-0.9756326199006828,-0.9454304232544339,-0.32582405495135236
11.7,17.1,1.2,5.420289231739704,7.656391491519734,54.0,15.0,22.0,70.0,79.0,1025.8,1025.4,4.585565349855053,4.580450105286398,13.6,15.5,1.0,1.0,0.9129390999389944,0.4080958218391594,-0.7739002269689113,0.6333075387972795,0.13233681049883228,0.9912048065798491
12.3,30.5,6.0,1.8,7.8,70.0,15.0,19.0,87.0,38.0,1007.2,1001.7,1.0,7.0,19.2,28.7,1.0,1.0,0.6669156003948422,0.7451332645574127,-0.2194105534967032,-0.9756326199006828,-0.8733046400935156,-0.4871745124605095
14.6,34.9,1.4,8.2,11.2,61.0,9.0,35.0,83.0,19.0,1011.1,1010.1,6.0,1.0,18.4,33.9,1.0,0.0,-0.8733046400935156,-0.4871745124605095,0.13233681049883228,0.9912048065798491,-0.2194105534967032,-0.9756326199006828
26.1,34.5,0.0,6.4,10.8,30.0,11.0,13.0,75.0,43.0,1012.6,1008.8,5.0,2.0,29.9,33.7,0.0,0.0,0.8268371568000089,-0.562441389066343,0.8268371568000089,-0.562441389066343,0.8268371568000089,-0.562441389066343
16.6,28.0,0.0,6.4,11.0,43.0,17.0,31.0,51.0,38.0,1021.2,1018.3,3.0,1.0,23.2,26.8,0.0,0.0,-0.9960878351411849,0.08836868610400142,-0.5984600690578581,-0.8011526357338306,0.8268371568000089,-0.562441389066343
11.2,20.3,0.0,4.4,8.0,56.0,20.0,35.0,63.0,48.0,1024.7,1024.5,4.585565349855053,4.580450105286398,14.8,18.4,0.0,0.0,0.9129390999389944,0.4080958218391594,0.9129390999389944,0.4080958218391594,-0.5984600690578581,-0.8011526357338306
13.7,17.9,15.6,3.6,0.2,46.0,31.0,19.0,78.0,78.0,1032.0,1030.2,7.0,7.0,16.6,17.2,1.0,1.0,-0.9960878351411849,0.08836868610400142,-0.9960878351411849,0.08836868610400142,0.9129390999389944,0.4080958218391594
11.7,21.8,0.0,6.4,8.2,48.0,24.0,31.0,57.0,44.0,1015.6,1014.9,6.0,6.0,16.6,20.8,0.0,0.0,-0.7739002269689113,0.6333075387972795,-0.9454304232544339,-0.32582405495135236,0.9843819506325049,-0.17604594647121138
24.5,31.7,0.0,8.0,11.8,35.0,7.0,24.0,67.0,62.0,1013.5,1010.7,3.0,2.0,29.8,30.9,0.0,0.0,-0.8733046400935156,-0.4871745124605095,-0.9454304232544339,-0.32582405495135236,0.5253219888177297,0.8509035245341184
9.3,11.0,6.8,5.420289231739704,7.656391491519734,26.0,13.0,7.0,90.0,91.0,1016.6,1016.5,4.585565349855053,4.580450105286398,9.8,10.6,1.0,0.0,-0.7739002269689113,0.6333075387972795,-0.7739002269689113,0.6333075387972795,-0.9454304232544339,-0.32582405495135236
9.3,21.5,10.4,3.7048484848484846,7.304848484848486,37.0,20.0,20.0,62.0,50.0,1021.9,1022.9,5.366141732283465,8.0,15.4,19.2,1.0,0.0,0.8268371568000089,-0.562441389066343,0.9843819506325049,-0.17604594647121138,-0.4480736161291701,0.8939966636005579
13.2,21.2,0.0,4.8,1.6,39.0,13.0,19.0,71.0,53.0,1024.1,1023.9,7.0,7.0,14.9,20.1,0.0,0.0,-0.5984600690578581,-0.8011526357338306,-0.5984600690578581,-0.8011526357338306,-0.7739002269689113,0.6333075387972795
9.7,23.6,0.0,9.0,10.7,30.0,20.0,6.0,38.0,12.0,1025.7,1022.6,2.0,2.0,14.3,22.2,0.0,0.0,0.8268371568000089,-0.562441389066343,0.8268371568000089,-0.562441389066343,0.5253219888177297,0.8509035245341184
8.9,12.4,7.0,1.4,0.0,48.0,26.0,22.0,97.0,89.0,1005.8,1004.0,8.0,8.0,11.8,11.8,1.0,1.0,0.9129390999389944,0.4080958218391594,-0.5984600690578581,-0.8011526357338306,0.13233681049883228,0.9912048065798491
20.4,33.9,0.0,5.420289231739704,11.8,50.0,19.0,26.0,32.0,23.0,1008.3,1004.5,0.0,0.0,26.7,33.3,0.0,0.0,0.8268371568000089,-0.562441389066343,-0.04422762066183891,-0.999021480034635,-0.4480736161291701,0.8939966636005579
8.4,21.6,2.1738461538461538,5.420289231739704,6.5,35.0,13.0,9.0,93.0,49.0,1018.6,1017.6,8.0,4.086705202312139,14.2,20.3,0.19615384615384615,1.0,0.36731936773024515,-0.9300948780045254,1.0,0.0,0.36731936773024515,-0.9300948780045254
22.4,27.2,0.0,8.0,4.7,70.0,6.0,6.0,71.0,61.0,1011.9,1009.7,7.0,3.0,25.9,26.5,0.0,1.0,-0.7739002269689113,0.6333075387972795,-0.04422762066183891,-0.999021480034635,-0.8733046400935156,-0.4871745124605095
13.2,24.0,0.0,4.6,12.0,44.0,13.0,31.0,60.0,47.0,1024.3,1020.6,5.0,1.0,17.8,22.2,0.0,0.0,0.5253219888177297,0.8509035245341184,-0.9454304232544339,-0.32582405495135236,-0.04422762066183891,-0.999021480034635
8.6,14.7,14.2,5.420289231739704,7.656391491519734,87.0,20.0,50.0,80.0,76.0,1024.7,1023.9,4.585565349855053,4.580450105286398,10.5,13.9,1.0,1.0,-0.5984600690578581,-0.8011526357338306,0.36731936773024515,-0.9300948780045254,0.13233681049883228,0.9912048065798491
22.1,25.1,37.0,5.8,3.1,43.0,26.0,19.0,85.0,82.0,1009.3,1008.6,7.0,7.0,23.8,24.0,1.0,0.0,0.5253219888177297,0.8509035245341184,0.5253219888177297,0.8509035245341184,0.5253219888177297,0.8509035245341184
12.2,29.8,0.0,3.7048484848484846,7.304848484848486,70.0,20.0,41.0,35.0,47.0,1005.5,1011.5,6.0,7.0,25.9,20.0,0.0,0.0,-0.7739002269689113,0.6333075387972795,-0.7739002269689113,0.6333075387972795,-0.7739002269689113,0.6333075387972795
6.0,22.3,0.0,2.0,9.6,35.0,7.0,15.0,81.0,48.0,1021.2,1017.5,4.585565349855053,4.580450105286398,12.2,21.2,0.0,0.0,-0.8733046400935156,-0.4871745124605095,-0.04422762066183891,-0.999021480034635,0.5253219888177297,0.8509035245341184
12.3,24.5,0.0,4.6,9.2,37.0,4.0,15.0,66.0,58.0,1015.1,1012.3,4.0,5.0,19.1,21.9,0.0,0.0,0.36731936773024515,-0.9300948780045254,0.9129390999389944,0.4080958218391594,0.36731936773024515,-0.9300948780045254
11.6,30.4,0.0,10.2,11.0,56.0,11.0,33.0,25.0,14.0,1018.7,1014.1,0.0,2.0,22.3,29.0,0.0,0.0,-0.4480736161291701,0.8939966636005579,0.8268371568000089,-0.562441389066343,-0.9960878351411849,0.08836868610400142
8.4,23.7,0.0,4.823076923076924,7.656391491519734,57.0,0.0,20.0,99.0,49.0,1016.4244343891401,1014.5334841628966,6.310344827586207,5.348484848484849,11.2,21.4,0.0,0.0,0.6669156003948422,0.7451332645574127,0.0,0.0,0.6669156003948422,0.7451332645574127
10.1,24.8,0.0,3.8,8.8,44.0,11.0,20.0,64.0,35.0,1015.1,1011.6,1.0,5.0,14.3,23.7,0.0,0.0,-0.2194105534967032,-0.9756326199006828,0.6669156003948422,0.7451332645574127,-0.9454304232544339,-0.32582405495135236
4.4,13.0,0.4,1.8,5.1,39.0,11.0,17.0,81.0,69.0,1016.3,1013.6,6.0,6.0,9.3,11.3,0.0,1.0,0.6669156003948422,0.7451332645574127,1.0,0.0,0.6669156003948422,0.7451332645574127
13.3,27.2,0.0,5.975641025641025,12.9,31.0,11.0,20.0,41.0,35.0,1023.8,1020.6,4.585565349855053,4.580450105286398,16.8,23.7,0.0,0.0,0.9843819506325049,-0.17604594647121138,-0.4480736161291701,0.8939966636005579,0.36731936773024515,-0.9300948780045254
17.3,30.6,1.0,3.2,7.6,40.12741330509785,6.0,7.0,60.0,58.0,1006.4,1001.9,6.0,5.0,23.4,25.9,0.0,1.0,0.0,0.0,0.5253219888177297,0.8509035245341184,0.36731936773024515,-0.9300948780045254
12.9,29.2,0.0,5.2,8.354716981132079,41.0,11.0,20.0,30.0,22.0,1020.5,1017.2,1.0,1.0,21.0,27.9,0.0,0.0,0.36731936773024515,-0.9300948780045254,0.9843819506325049,-0.17604594647121138,0.36731936773024515,-0.9300948780045254
-2.7,14.6,0.0,5.420289231739704,7.656391491519734,39.0,0.0,22.0,80.0,46.0,1025.5,1022.5,4.585565349855053,4.580450105286398,3.6,13.1,0.0,0.0,-0.9454304232544339,-0.32582405495135236,0.0,0.0,0.6669156003948422,0.7451332645574127
16.2,25.3,0.0,8.4,6.6,35.0,13.0,20.0,59.0,52.0,1009.3,1010.1,6.0,7.0,21.6,22.4,0.0,0.0,-0.9454304232544339,-0.32582405495135236,-0.7739002269689113,0.6333075387972795,0.9843819506325049,-0.17604594647121138
9.7,21.4,0.0,5.420289231739704,7.656391491519734,33.0,17.0,15.0,70.0,35.0,1017.4989079446407,1015.1470960504763,4.585565349855053,4.580450105286398,17.3,19.8,0.0,0.0,0.13233681049883228,0.9912048065798491,-0.5984600690578581,-0.8011526357338306,0.36731936773024515,-0.9300948780045254
15.7,19.3,0.0,14.2,4.9,59.0,30.0,20.0,61.0,38.0,1015.9,1017.9,7.0,2.0,16.1,19.2,0.0,0.0,1.0,0.0,0.36731936773024515,-0.9300948780045254,0.13233681049883228,0.9912048065798491
19.0,29.4,0.0,6.8,13.1,30.0,11.0,15.0,54.0,50.0,1014.1,1010.7,2.0,1.0,26.6,28.4,0.0,0.0,1.0,0.0,-0.2194105534967032,-0.9756326199006828,-0.8733046400935156,-0.4871745124605095
9.8,16.3,0.4,5.420289231739704,7.656391491519734,28.0,7.0,15.0,85.0,71.0,1017.4989079446407,1015.1470960504763,4.585565349855053,4.580450105286398,11.2,15.1,0.0,1.0,-0.5984600690578581,-0.8011526357338306,-0.7739002269689113,0.6333075387972795,-0.5984600690578581,-0.8011526357338306
0.2,15.0,0.0,4.206748466257667,7.4165467625899275,41.0,6.0,24.0,71.0,68.0,1020.4,1019.4,5.1193415637860085,8.0,8.0,11.2,0.0,1.0,0.13233681049883228,0.9912048065798491,-0.9454304232544339,-0.32582405495135236,-0.9454304232544339,-0.32582405495135236
13.3,19.0,15.2,5.420289231739704,7.656391491519734,61.0,22.0,26.0,61.0,71.0,1009.0,1008.6,4.585565349855053,4.580450105286398,16.4,17.6,1.0,1.0,-0.9454304232544339,-0.32582405495135236,-0.9454304232544339,-0.32582405495135236,0.6669156003948422,0.7451332645574127
6.1,10.8,0.0,1.0,0.0,31.0,13.0,11.0,86.0,86.0,1023.2,1017.9,7.0,8.0,8.5,10.3,0.0,1.0,0.13233681049883228,0.9912048065798491,0.6669156003948422,0.7451332645574127,0.9129390999389944,0.4080958218391594
14.8,22.7,0.0,5.0,8.6,44.0,15.0,17.0,65.0,49.0,1023.2,1020.5,8.0,2.0,15.5,20.4,0.0,0.0,0.9129390999389944,0.4080958218391594,0.13233681049883228,0.9912048065798491,-0.5984600690578581,-0.8011526357338306
11.0,14.9,0.6,1.2,0.6,48.0,17.0,28.0,80.0,60.0,1016.4,1014.0,7.0,7.0,13.1,14.7,0.0,0.0,-0.7739002269689113,0.6333075387972795,0.6669156003948422,0.7451332645574127,0.9843819506325049,-0.17604594647121138
9.4,23.1,1.0,7.4,10.3,39.0,0.0,20.0,75.0,49.0,1016.4,1013.9,8.0,1.0,13.7,21.7,0.0,0.0,0.36731936773024515,-0.9300948780045254,0.0,0.0,0.36731936773024515,-0.9300948780045254
9.6,18.1,0.0,4.823076923076924,7.656391491519734,33.0,15.0,11.0,84.0,84.0,1016.4244343891401,1014.5334841628966,7.0,8.0,12.7,14.6,0.0,0.0,-0.2194105534967032,-0.9756326199006828,-0.2194105534967032,-0.9756326199006828,0.6669156003948422,0.7451332645574127
9.6,23.9,0.0,5.420289231739704,7.656391491519734,41.0,19.0,11.0,44.0,22.0,1014.4,1013.1,6.465648854961832,5.432624113475177,14.9,22.1,0.0,0.0,0.9843819506325049,-0.17604594647121138,-0.7739002269689113,0.6333075387972795,0.13233681049883228,0.9912048065798491
12.4,19.3,8.6,3.4,1.7,13.0,0.0,9.0,99.0,82.0,1011.7,1006.4,8.0,5.0,14.6,18.1,1.0,1.0,-0.9454304232544339,-0.32582405495135236,0.0,0.0,0.6669156003948422,0.7451332645574127
10.6,14.1,76.2,5.420289231739704,7.656391491519734,28.0,13.0,9.0,91.0,87.0,997.3,996.6,4.585565349855053,4.580450105286398,11.2,11.5,1.0,1.0,0.9843819506325049,-0.17604594647121138,-0.7739002269689113,0.6333075387972795,0.6669156003948422,0.7451332645574127
16.2,25.9,0.0,4.0,8.7,24.0,0.0,11.0,62.0,56.0,1019.8,1014.7,5.0,5.0,20.7,24.8,0.0,0.0,-0.2194105534967032,-0.9756326199006828,0.0,0.0,0.5253219888177297,0.8509035245341184
18.3,35.0,0.0,10.4,12.5,35.0,11.0,17.0,55.0,42.0,1015.0,1011.1,1.0,4.0,25.2,32.3,0.0,0.0,0.5253219888177297,0.8509035245341184,-0.9454304232544339,-0.32582405495135236,0.5253219888177297,0.8509035245341184
0.7,5.7,3.0,5.420289231739704,7.656391491519734,17.0,4.0,2.0,100.0,100.0,1017.4989079446407,1015.1470960504763,4.585565349855053,4.580450105286398,2.3,2.8,1.0,1.0,-0.4480736161291701,0.8939966636005579,-0.9454304232544339,-0.32582405495135236,0.5253219888177297,0.8509035245341184
18.4,26.4,0.0,5.420289231739704,7.656391491519734,33.0,15.0,13.0,80.0,69.0,1015.4,1012.4,4.585565349855053,4.580450105286398,20.4,25.0,0.0,0.0,0.9129390999389944,0.4080958218391594,0.8268371568000089,-0.562441389066343,-0.5984600690578581,-0.8011526357338306
16.6,24.9,182.6,1.6,9.5,19.0,6.0,7.0,71.0,58.0,1013.0,1010.0,1.0,1.0,19.8,24.4,1.0,0.0,0.13233681049883228,0.9912048065798491,-0.9454304232544339,-0.32582405495135236,-0.7739002269689113,0.6333075387972795
6.7,22.6,0.0,5.420289231739704,7.656391491519734,20.0,0.0,11.0,77.0,44.0,1024.9,1021.6,6.465648854961832,5.432624113475177,11.5,21.1,0.0,0.0,0.8268371568000089,-0.562441389066343,0.0,0.0,-0.9960878351411849,0.08836868610400142
21.7,30.8,0.0,4.0,9.9,46.0,15.0,30.0,68.0,60.0,1014.4,1011.2,3.0,4.0,27.3,29.5,0.0,0.0,-0.04422762066183891,-0.999021480034635,-0.9960878351411849,0.08836868610400142,-0.04422762066183891,-0.999021480034635
19.4,23.3,0.0,5.2,12.3,44.0,35.0,28.0,79.0,75.0,1011.1,1011.4,6.0,6.0,21.3,22.8,0.0,1.0,-0.5984600690578581,-0.8011526357338306,-0.5984600690578581,-0.8011526357338306,-0.5984600690578581,-0.8011526357338306
8.9,20.5,0.6,3.9259259259259247,6.95373134328358,38.280632411067195,14.382239382239382,20.01158301158301,71.0,64.0,1018.8686274509805,1016.4914062499997,4.467336683417085,4.671497584541063,16.7,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,18.9,0.0,4.0,9.329,39.0,15.0,15.0,59.0,26.0,1025.2,1021.6,4.0,0.0,10.6,18.6,0.0,0.0,1.0,0.0,0.5253219888177297,0.8509035245341184,1.0,0.0
19.6,26.9,0.0,5.420289231739704,7.656391491519734,41.0,22.0,28.0,57.0,55.0,1021.6,1018.8,4.585565349855053,4.580450105286398,25.4,25.7,0.0,0.0,-0.9960878351411849,0.08836868610400142,0.9129390999389944,0.4080958218391594,-0.9960878351411849,0.08836868610400142
24.5,31.6,8.6,7.0,7.8,46.0,19.0,19.0,83.0,58.0,1006.3,1003.5,7.0,7.0,28.3,31.4,1.0,0.0,0.6669156003948422,0.7451332645574127,-0.2194105534967032,-0.9756326199006828,0.6669156003948422,0.7451332645574127
15.4,37.1,0.0,5.420289231739704,7.656391491519734,46.0,30.0,17.0,48.0,18.0,1021.6,1018.3,4.585565349855053,4.580450105286398,23.3,35.3,0.0,0.0,1.0,0.0,-0.04422762066183891,-0.999021480034635,-0.9454304232544339,-0.32582405495135236
25.3,37.1,0.0,14.6,11.2,39.0,26.0,17.0,66.0,42.0,1016.6,1013.9,4.0,6.0,28.0,34.7,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
25.4,40.6,0.0,22.6,13.3,44.0,24.0,13.0,10.0,16.0,1014.1,1009.2,0.0,2.0,32.1,38.5,0.0,0.0,-0.4480736161291701,0.8939966636005579,-0.4480736161291701,0.8939966636005579,-0.8733046400935156,-0.4871745124605095
8.2,14.1,0.4,2.4,0.8,37.0,19.0,17.0,75.0,66.0,1016.0,1013.2,7.0,7.0,11.3,13.5,0.0,1.0,-0.2194105534967032,-0.9756326199006828,1.0,0.0,-0.2194105534967032,-0.9756326199006828
8.1,22.4,0.0,5.420289231739704,9.5,33.0,7.0,17.0,89.0,39.0,1022.6,1019.7,3.0,4.086705202312139,12.0,21.7,0.0,0.0,0.13233681049883228,0.9912048065798491,1.0,0.0,0.36731936773024515,-0.9300948780045254
10.7,18.1,2.8,5.420289231739704,0.2,28.0,19.0,13.0,96.0,94.0,1023.4,1021.2,8.0,8.0,13.9,17.4,1.0,1.0,1.0,0.0,1.0,0.0,0.6669156003948422,0.7451332645574127
21.0,29.4,0.0,5.420289231739704,7.656391491519734,48.0,35.0,39.0,55.0,62.0,1008.8,1007.1,4.585565349855053,4.580450105286398,25.5,25.5,0.0,0.0,-0.9960878351411849,0.08836868610400142,-0.5984600690578581,-0.8011526357338306,-0.9960878351411849,0.08836868610400142
22.0,34.8,0.0,9.8,10.1,33.0,19.0,13.0,57.0,51.0,1007.9,1003.7,4.0,7.0,29.2,33.8,0.0,0.0,0.13233681049883228,0.9912048065798491,0.13233681049883228,0.9912048065798491,-0.8733046400935156,-0.4871745124605095
12.6,22.3,0.0,2.8,7.9,48.0,15.0,35.0,58.0,54.0,1019.6,1015.4,2.0,5.0,18.8,20.4,0.0,0.0,1.0,0.0,1.0,0.0,-0.8733046400935156,-0.4871745124605095
18.1,24.2,0.0,5.420289231739704,7.656391491519734,41.0,2.0,26.0,77.0,71.0,1022.6,1019.5,6.0,5.828767123287672,20.6,23.7,0.0,0.0,0.5253219888177297,0.8509035245341184,-0.4480736161291701,0.8939966636005579,0.5253219888177297,0.8509035245341184
17.4,33.0,0.0,9.2,8.7,46.0,15.0,20.0,48.0,36.0,1009.1,1008.4,7.0,7.0,26.3,32.2,0.0,0.0,-0.8733046400935156,-0.4871745124605095,1.0,0.0,1.0,0.0
17.9,23.5,0.0,5.420289231739704,7.656391491519734,56.0,20.0,30.0,65.0,67.0,1012.0,1009.0,4.585565349855053,4.580450105286398,22.0,20.7,0.0,1.0,-0.4480736161291701,0.8939966636005579,0.8268371568000089,-0.562441389066343,0.8268371568000089,-0.562441389066343
20.1,25.9,2.2,9.8,2.9,78.0,33.0,44.0,74.0,61.0,1009.2,1006.5,7.0,7.0,21.8,23.1,1.0,1.0,-0.8733046400935156,-0.4871745124605095,0.5253219888177297,0.8509035245341184,-0.8733046400935156,-0.4871745124605095
19.2,28.4,0.0,5.420289231739704,7.656391491519734,40.12741330509785,4.0,28.0,65.0,56.0,1017.4989079446407,1015.1470960504763,2.0,5.0,24.6,27.6,0.0,0.0,0.0,0.0,0.5253219888177297,0.8509035245341184,-0.9960878351411849,0.08836868610400142
17.6,29.6,0.0,5.420289231739704,7.656391491519734,26.0,9.0,15.0,67.0,54.0,1013.4,1009.8,4.585565349855053,4.580450105286398,22.9,27.9,0.0,0.0,0.6669156003948422,0.7451332645574127,-0.04422762066183891,-0.999021480034635,-0.5984600690578581,-0.8011526357338306
